,PDF Links,Autores,Publicação Mãe,Link,Título do Artigo
1481,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=112&catid=120&Itemid=2,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,GABINETE
1482,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14087&catid=154&Itemid=70,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,ASTEC
1483,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=152&catid=118&Itemid=4,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,DINTE
1484,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=149&catid=119&Itemid=7,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,DIRUR
1485,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23255&Itemid=5,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,BOLSAS
1486,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=37483,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,CARGOS EM COMISSÃO
1487,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23256&Itemid=5,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,CONSULTORIAS
1488,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23257&Itemid=5,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,APOIO A EVENTOS
1489,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=1563&Itemid=5,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,ESTÁGIO
1490,http://www.mestradoprofissional.gov.br,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,MESTRADO PROFISSIONAL
1491,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=29504&Itemid=5,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,CONTRATAÇÕES EM ANDAMENTO
1492,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=30740&Itemid=5,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,CREDENCIAMENTOS
1493,https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf,,"Tempo do Mundo, Volume 3, Número 1 - Janeiro 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29197,POLÍTICA DE PRIVACIDADE
1494,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1226&Itemid=68,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,QUEM SOMOS
1495,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=177:quem-e-quem&catid=120:presidencia&Itemid=68,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,QUEM É QUEM
1496,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1246&Itemid=68,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,BIBLIOTECA
1497,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1266&Itemid=68,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,LIVRARIA
1498,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=357,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,PUBLICAÇÕES
1499,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=66,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,AGENDA DE AUTORIDADES
1500,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=section&layout=blog&id=77&Itemid=443,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,AGENDA DE EVENTOS
1501,https://portalantigo.ipea.gov.br/portal/../etica/,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,COMISSÃO DE ÉTICA
1502,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=112&catid=120&Itemid=2,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,GABINETE
1503,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14087&catid=154&Itemid=70,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,ASTEC
1504,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=152&catid=118&Itemid=4,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,DINTE
1505,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=149&catid=119&Itemid=7,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,DIRUR
1506,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23255&Itemid=5,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,BOLSAS
1507,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=37483,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,CARGOS EM COMISSÃO
1508,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23256&Itemid=5,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,CONSULTORIAS
1509,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23257&Itemid=5,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,APOIO A EVENTOS
1510,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=1563&Itemid=5,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,ESTÁGIO
1511,http://www.mestradoprofissional.gov.br,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,MESTRADO PROFISSIONAL
1512,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=29504&Itemid=5,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,CONTRATAÇÕES EM ANDAMENTO
1513,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=30740&Itemid=5,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,CREDENCIAMENTOS
1514,https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf,,Publicações - PPP - número 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29189,POLÍTICA DE PRIVACIDADE
1515,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/161110_radar_47.pdf,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,ACESSE O PDF (2 MB)
1516,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/epubs/radar-47.epub,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,ACESSE O E-PUB (732KB)
1517,https://portalantigo.ipea.gov.br/portal/../radar,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,ACESSE O SITE DO RADAR
1518,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/radar47_0_apresentacao.pdf,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,APRESENTAÇÃO
1519,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/radar47_1_reflexao.pdf,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,REFLEXÕES SOBRE INVESTIMENTOS EM INFRAESTRUTURA DE TRANSPORTE NO BRASIL
1520,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/radar47_2_como_estados.pdf,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,COMO OS ESTADOS UNIDOS ESTÃO UTILIZANDO A CIÊNCIA PARA MELHORAR A SAÚDE?
1521,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/radar47_3_mesorregioes.pdf,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,MESORREGIÕES/CULTURAS LÍDERES VERSUS OFERTA DE MÃO DE OBRA ESPECÍFICA
1522,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/radar47_4_desafios_financiamento.pdf,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,DESAFIOS DO FINANCIAMENTO AGROPECUÁRIO: O COMPLEXO PRODUTIVO SOJA-MILHO-AVES
1523,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/radar47_5_infraestrutura.pdf,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,"INFRAESTRUTURA DA QUALIDADE, NORMAS TÉCNICAS E NORMALIZAÇÃO"
1524,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1226&Itemid=68,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,QUEM SOMOS
1525,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=177:quem-e-quem&catid=120:presidencia&Itemid=68,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,QUEM É QUEM
1526,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1246&Itemid=68,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,BIBLIOTECA
1527,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1266&Itemid=68,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,LIVRARIA
1528,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=357,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,PUBLICAÇÕES
1529,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=66,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,AGENDA DE AUTORIDADES
1530,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=section&layout=blog&id=77&Itemid=443,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,AGENDA DE EVENTOS
1531,https://portalantigo.ipea.gov.br/portal/../etica/,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,COMISSÃO DE ÉTICA
1532,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=112&catid=120&Itemid=2,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,GABINETE
1533,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14087&catid=154&Itemid=70,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,ASTEC
1534,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=152&catid=118&Itemid=4,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,DINTE
1535,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=149&catid=119&Itemid=7,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,DIRUR
1536,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23255&Itemid=5,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,BOLSAS
1537,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=37483,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,CARGOS EM COMISSÃO
1538,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23256&Itemid=5,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,CONSULTORIAS
1539,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23257&Itemid=5,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,APOIO A EVENTOS
1540,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=1563&Itemid=5,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,ESTÁGIO
1541,http://www.mestradoprofissional.gov.br,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,MESTRADO PROFISSIONAL
1542,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=29504&Itemid=5,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,CONTRATAÇÕES EM ANDAMENTO
1543,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=30740&Itemid=5,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,CREDENCIAMENTOS
1544,https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf,,Radar - 2016 - Novembro -  Nº 47,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28918,POLÍTICA DE PRIVACIDADE
1545,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/160908_radar_46.pdf,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,ACESSE O PDF (1 MB)
1546,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/radar46_art01.pdf,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,EVOLUÇÃO DA EDUCAÇÃO SUPERIOR PRIVADA NO BRASIL: DA REFORMA UNIVERSITÁRIA DE 1968 À DÉCADA DE 2010
1547,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/radar46_art02.pdf,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,QUAL O CUSTO IMPLÍCITO DO FIES PARA O CONTRIBUINTE BRASILEIRO?
1548,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/radar46_art03.pdf,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,QUAL O PESO DOS ENCARGOS DE REEMBOLSO SOBRE A RENDA ESPERADA DOS BENEFICIÁRIOS DO FIES?
1549,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/radar46_art04.pdf,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,QUAL FOI O IMPACTO DO FIES NOS SALÁRIOS?
1550,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/radar46_art05.pdf,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,RECONFIGURAÇÃO ESTRUTURAL OU CONCENTRAÇÃO DO MERCADO DA EDUCAÇÃO SUPERIOR PRIVADA NO BRASIL?
1551,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/radar46_art06.pdf,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,FINANCIAMENTO ESTUDANTIL NO BRASIL: COMO DEFINIR SUSTENTABILIDADE?
1552,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1226&Itemid=68,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,QUEM SOMOS
1553,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=177:quem-e-quem&catid=120:presidencia&Itemid=68,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,QUEM É QUEM
1554,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1246&Itemid=68,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,BIBLIOTECA
1555,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1266&Itemid=68,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,LIVRARIA
1556,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=357,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,PUBLICAÇÕES
1557,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=66,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,AGENDA DE AUTORIDADES
1558,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=section&layout=blog&id=77&Itemid=443,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,AGENDA DE EVENTOS
1559,https://portalantigo.ipea.gov.br/portal/../etica/,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,COMISSÃO DE ÉTICA
1560,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=112&catid=120&Itemid=2,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,GABINETE
1561,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14087&catid=154&Itemid=70,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,ASTEC
1562,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=152&catid=118&Itemid=4,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,DINTE
1563,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=149&catid=119&Itemid=7,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,DIRUR
1564,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23255&Itemid=5,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,BOLSAS
1565,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=37483,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,CARGOS EM COMISSÃO
1566,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23256&Itemid=5,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,CONSULTORIAS
1567,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23257&Itemid=5,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,APOIO A EVENTOS
1568,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=1563&Itemid=5,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,ESTÁGIO
1569,http://www.mestradoprofissional.gov.br,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,MESTRADO PROFISSIONAL
1570,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=29504&Itemid=5,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,CONTRATAÇÕES EM ANDAMENTO
1571,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=30740&Itemid=5,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,CREDENCIAMENTOS
1572,https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf,,Radar - 2016 - Agosto -  Nº 46,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28508,POLÍTICA DE PRIVACIDADE
1573,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/160714_radar_45.pdf,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,ACESSE O PDF (2.9 MB)
1574,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/livros/epub/160726_radar_45.epub,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,ACESSE O EPUB (3.5 MB)
1575,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/160714_radar_45_inicio.pdf,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,APRESENTAÇÃO
1576,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/160714_radar_45_art01.pdf,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,AS ECONOMIAS EMERGENTES E O CENÁRIO INTERNACIONAL
1577,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/160714_radar_45_art02.pdf,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,DINÂMICA ENDÓGENA DE FIRMAS FORMADAS POR AGENTES EM REDE: UMA ANÁLISE EXPLORATÓRIA
1578,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/160714_radar_45_art03.pdf,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,PESQUISA EM REDE: ANÁLISE PRELIMINAR DOS GRUPOS DE PESQUISA DO CNPQ EM 2014
1579,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/160714_radar_45_art04.pdf,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,REQUERIMENTOS TÍPICOS DE MÃO DE OBRA AGRÍCOLA
1580,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1226&Itemid=68,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,QUEM SOMOS
1581,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=177:quem-e-quem&catid=120:presidencia&Itemid=68,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,QUEM É QUEM
1582,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1246&Itemid=68,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,BIBLIOTECA
1583,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1266&Itemid=68,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,LIVRARIA
1584,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=357,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,PUBLICAÇÕES
1585,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=66,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,AGENDA DE AUTORIDADES
1586,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=section&layout=blog&id=77&Itemid=443,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,AGENDA DE EVENTOS
1587,https://portalantigo.ipea.gov.br/portal/../etica/,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,COMISSÃO DE ÉTICA
1588,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=112&catid=120&Itemid=2,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,GABINETE
1589,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14087&catid=154&Itemid=70,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,ASTEC
1590,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=152&catid=118&Itemid=4,,Radar - 2016 - Junho - nº 45,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28156,DINTE
