titulo,tipo,data_publicacao,fonte,link
Temas relevantes da agenda federativa - Julho 2014,Publicações -Temas relevantes da agenda federativa,01/07/2014,Presidência,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22810
Nota Técnica - 2014 - Número 21 - Diset - Infraestrutura científica e tecnológica no Brasil: análises preliminares,Notas Técnicas,27/06/2014,Diset,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22797
Sistema de Indicadores de Percepção Social (SIPS) - 2014,Livros (todos os anos),20/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=26072
TD 1979 - Combatendo Homicídios no Brasil: O que Funciona em São Paulo Funciona na Bahia?,TDs (todos os anos),18/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22758
TD 1978 - Caminhos para o Investimento Privado nas Economias Emergentes: as Características Institucionais e os Spreads Corporativos,TDs (todos os anos),18/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22757
TD 1977 - Uma Proposta Metodológica para a Estimação da Matriz de Absorção de Investimentos para o período 2000-2009,TDs (todos os anos),18/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22756
TD 1976 - Price Discovery no Mercado de Câmbio Brasileiro: O Preço é Formado no Mercado à Vista ou Futuro?,TDs (todos os anos),18/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22755
TD 1975 - Representação de Interesses na Arena Legislativa: Os Grupos de Pressão na Câmara dos Deputados (1983-2012),TDs (todos os anos),18/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22754
TD 1973 - Avaliação dos Impactos Regionais do Fundo Constitucional de Financiamento do Norte entre 2004 e 2010,TDs (todos os anos),18/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22753
"Política Externa, Espaço e Desenvolvimento - livro 3",Livros (todos os anos),16/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22744
"Sociedade, política e desenvolvimento - livro 2",Livros (todos os anos),16/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22743
TD 1968 - Estimando a Influência da Taxa de Câmbio Sobre os Fluxos de Comércio Exterior Brasileiros,TDs (todos os anos),16/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22737
TD 1967 - A Influência da Taxa de Câmbio Sobre os Fluxos de Comércio Exterior,TDs (todos os anos),16/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22736
TD 1969 - Avaliação dos Impactos Econômicos do Fundo Costitucional de Financiamento do Centro-Oeste (FCO) Entre 2004 e 2010,TDs (todos os anos),16/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22738
TD 1970 - Importações Agropecuárias Brasileiras: Uma Avaliação dos Produtos Líderes no Período 1989-2012,TDs (todos os anos),16/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22741
TD 1971 - Heterogeneidades e Idiossincrasias: Eficiências Municipais na Saúde Básica a Partir de Gastos com Pessoal,TDs (todos os anos),16/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22742
Nota Técnica - 2014 - Número 20 - Diset - Aspectos do desempenho produtivo da indústria brasileira no primeiro trimestre de 2014,Notas Técnicas,11/06/2014,Diset,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22700
TD 1980 - Desproporcionalidade da Representação dos Estados no Congresso Nacional e Seus Efeitos na Alocação dos Recursos Federais,TDs (todos os anos),04/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22611
Estratégias de Defesa Nacional - desafios para o Brasil no novo milênio,Livros (todos os anos),04/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22605
Os Desafios da Política Externa Brasileira em um Mundo em Transição,Livros (todos os anos),03/06/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22602
Temas relevantes da agenda federativa - Junho 2014,Publicações -Temas relevantes da agenda federativa,03/06/2014,Presidência,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22594
"Boletim de Análise Político-Institucional nº 5, maio 2014",Análise Político-Institucional,29/05/2014,Diest,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22543
Publicações - PPP - número 42,PPP,27/05/2014,Dirur,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22505
Revista Desafios do Desenvolvimento - edição 079,Revista Desafios,23/05/2014,Presidência,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22438
TD 1964 - Exportações Agropecuárias Brasileiras: Uma Avaliação dos Produtos Líderes no Período 1989 - 2012,TDs (todos os anos),12/05/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22315
"Boletim de Economia e Política Internacional nº 16, Janeiro/Abril 2014",Boletim Internacional,12/05/2014,Dinte,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22316
Boletim de Economia e Política Internacional nº 16,Publicações,12/05/2014,Dinte,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=13772
Estratégias para Desenvolvimento de Pessoas,Livros (todos os anos),08/05/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=25225
Radar - 2014 - Abril - nº 32,Radar,08/05/2014,Diset,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22276
"TD 1962 - Instrumentos Urbanísticos, Jurídicos e Tributários Para o Desenvolvimento Urbano - Uma Análise da sua Implantação no Distrito Federal",TDs (todos os anos),07/05/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22261
TD 1963 - Intermediação Estatal nas Exportações de Equipamentos Militares: As Experiências da Rússia e da França,TDs (todos os anos),07/05/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22263
TD 1965 - Ações do Governo Federal na Área de Influência do Projeto de Integração do Rio São Francisco Com Bacias Hidrográficas do Nordeste Setentrional: Uma Avaliação dos Investimentos nos Municípios do Plano de Ação,TDs (todos os anos),07/05/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22265
"TD 1966 - Envelhecimento Populacional, Gratuidades no Transporte Público e Seus Efeitos Sobre as Tarifas na Região Metropolitana de São Paulo",TDs (todos os anos),07/05/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22266
Temas relevantes da agenda federativa - Maio 2014,Publicações -Temas relevantes da agenda federativa,07/05/2014,Presidência,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22257
"Políticas Agroambientais e Sustentabilidade – desafios,oportunidades e lições aprendidas",Livros (todos os anos),06/05/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22245
TD 1958 - O Legislativo em Busca de Informação: Um Estudo da Estrutura de Assessoria da Câmara dos Deputados,TDs (todos os anos),06/05/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22244
TD 1960 - Modelando a Demanda de Crédito Para Veículos no Brasil: Uma Abordagem com Mudança de Regime,TDs (todos os anos),06/05/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22246
TD 1961 - Federalismo sem Pactuação: Governos Estaduais na Antessala da Federação,TDs (todos os anos),06/05/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22247
Nota Técnica - 2014 - Número 18 - Disoc - Sobre a comparação da taxa de desocupação na PNAD Contínua e na PME,Notas Técnicas,28/04/2014,Disoc,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22143
Nota Técnica - 2014 - Número 12 - Diest - Agenda Federativa (1º trimestre de 2014),Notas Técnicas,23/04/2014,Diest,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22106
Nota Técnica Nº 12,Publicações,23/04/2014,Diest,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20436
"Boletim Regional, Urbano e Ambiental nº 8 - Julho/Dezembro de 2013",Boletim Regional,23/04/2014,Dirur,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22104
TD 1917a - Market Leadership in Brazil’s Ict Sector: The Cases of Totvs and Positivo,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22100
TD 1959 - Dilemas do Trabalho: Sindicatos no Brasil Hoje,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22098
TD 1957 - Obstrução e Processo Decisório na Câmara dos Deputados: 1991 a 2010,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22097
TD 1956 - Seguro Defeso: Diagnóstico dos Problemas Enfrentados pelo Programa,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22096
TD 1955 - Produtividade no Brasil: Uma Análise do Período Recente,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22095
TD 1954 - Economias de Escala e Escopo na Previdência Complementar Fechada Brasileira,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22093
"TD 1953 - A Trajetória Histórica da Segurança Alimentar e Nutricional na Agenda Política Nacional: Projetos, Descontinuidades e Consolidação",TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22092
TD 1952 - A Agropecuária na Região Sudeste: Limitações e Desafios Futuros,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22091
TD 1951 - Conselhos Nacionais: Elementos Constitutivos para sua Institucionalização,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22090
TD 1950 - Evolução do Acesso de Jovens à Educação Superior no Brasil,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22089
TD 1949 - A Participação das ONGS nas Políticas Públicas: O Ponto de Vista de Gestores Federais,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22088
"TD 1948 - Bolsa Família, Escolha Ocupacional e Informalidade no Brasil",TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22087
TD 1947 - Elasticidade-Renda dos Gastos das Famílias Metropolitanas Brasileiras com Transporte Urbano e Aquisição de Veículos Privados,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22086
TD 1946 - Valores e Estrutura Social no Brasil,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22085
"TD 1945 - Trabalho Associativo, Identidades Territoriais e Desenvolvimento Sustentável: O Caso da Associação de Apicultores da Região do Alto Turi Maranhense",TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22084
TD 1944 - Agricultura: Evolução e Importância para a Balança Comercial Brasileira,TDs (todos os anos),22/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22083
Capacidades Estatais e Democracia,Livros (todos os anos),08/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22066
Do 11 de Setembro de 2001 à Guerra ao Terror,Livros (todos os anos),08/04/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22016
Nota Técnica - 2014 - Número 19 - Diset - Análise do programa de subvenção da produção de cana-de-açúcar no Brasil – safras de 2008/2009 a 2010/2011,Notas Técnicas,02/04/2014,Diset,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=21933
Plano Estratégico do Ipea 2013-2023,Publicações,01/04/2014,Dides,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31771
Nota Técnica - 2014 - Número 18 - Diset - Aspectos do comportamento da indústria brasileira em 2013,Notas Técnicas,31/03/2014,Diset,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=21913
Programa Bolsa Família - uma década de inclusão e cidadania - Sumário Executivo,Livros (todos os anos),28/03/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=21865
V Relatório Nacional de Acompanhamento dos Objetivos de Desenvolvimento do Milênio,Livros (todos os anos),28/03/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22538
Bolsa Família Program - a decade of social inclusion in Brazil - Executive Summary,Livros (todos os anos),28/03/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=21864
Nota Técnica - 2014 - Número 11 - Diest - Estupro no Brasil: uma radiografia segundo os dados da Saúde (versão preliminar),Notas Técnicas,27/03/2014,Diest,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=21842
TD 1943 - Instrumentos Urbanísticos à Luz dos Planos Diretores: Uma Análise a partir de um circuito completo de Intervenção,TDs (todos os anos),27/03/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=21841
"TD 1940 - Burocracia, Democracia e Políticas Públicas: Arranjos Institucionais de Políticas de Desenvolvimento",TDs (todos os anos),27/03/2014,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=21840
