,Data de Criação,Título,Autor,Link do PDF,Nota Técnica
286,04/12/2015 10:12,Comportamento produtivo da indústria brasileira do terceiro trimestre de 2015,,/portal/images/stories/PDFs/nota_tecnica/151204_nt_diset_27_diset_comp_prod_ind_bras_3_semest_2015.pdf,
287,28/10/2015 10:25,Evolução e perfil dos nomeados para cargos DAS na administração pública federal (1999-2014),,/portal/images/stories/PDFs/nota_tecnica/151209_nota_tecnica_cargos_de_confianca_final.pdf,
288,05/10/2015 10:52,Comportamento produtivo da indústria brasileira no primeiro semestre de 2015,,/portal/images/stories/PDFs/nota_tecnica/151005_nt_26_diset_comp_prod_ind_bras_1_semest_2015.pdf,
289,21/09/2015 14:01,"Redução da Idade de Imputabilidade Penal, Educação e Criminalidade",,/portal/images/stories/PDFs/nota_tecnica/150921_nt_diest_14_imputabilidade_penal.pdf,
290,16/06/2015 08:50,O Adolescente em Conflito com a Lei e o Debate sobre a Redução da Maioridade Penal: esclarecimentos necessários,,/portal/images/stories/PDFs/nota_tecnica/150616_nt_maioridade_penal.pdf,Nota Técnica - 2015 - junho - Número 20 - Disoc
291,01/06/2015 16:38,Aspectos Produtivos da Indústria Brasileira no Primeiro Trimestre de 2015,,/portal/images/stories/PDFs/nota_tecnica/150601_ntdiset_n25.pdf,
292,04/05/2015 17:15,Organização de Conferências Nacionais: desafios e novas possibilidades de diálogo,,/portal/images/stories/PDFs/nota_tecnica/150504_diest_n14.pdf,
293,27/04/2015 17:53,O uso do imposto de transmissão de bens intervivos para o monitoramento do mercado imobiliário: uma metodologia para construção do observatório imobiliário no Distrito Federal,,/portal/images/stories/PDFs/nota_tecnica/150427_nt_n08.pdf,
294,07/04/2015 17:37,Comportamento Produtivo da Indústria Brasileira em 2014,,/portal/images/stories/PDFs/nota_tecnica/150407_nt_diset_24.pdf,
295,03/03/2015 14:52,A institucionalização das políticas públicas de enfrentamento à violência contra as mulheres no Brasil (versão preliminar),,/portal/images/stories/PDFs/nota_tecnica/150302_nt_diest_13.pdf,
296,10/12/2014 14:23,Comportamento Produtivo da Indústria Brasileira no Terceiro Trimestre de 2014,,/portal/images/stories/PDFs/nota_tecnica/12280_nota_tecnica_iv_de_2014.pdf,Nota Técnica - 2014 - dezembro - Número 23 - Diset
297,30/10/2014 10:56,Mudanças nos Principais Indicadores do Mercado de Trabalho Brasileiro: Uma Análise com Base nas PNADs de 2001 a 2013,,/portal/images/stories/PDFs/nota_tecnica/141029_nt_disoc_19.pdf,Nota Técnica - 2014 - outubro - Número 19 - Disoc
298,06/10/2014 10:33,Comportamento da Indústria Brasileira no Segundo Trimestre de 2014,,/portal/images/stories/PDFs/nota_tecnica/141006_nt_diset_22.pdf,Nota Técnica - 2014 - setembro - Número 22 - Diset
299,18/09/2014 12:41,Estimação das tabelas auxiliares de impostos e margens da Matriz de Insumo-Produto no Brasil,,/portal/images/stories/PDFs/nota_tecnica/140918_nt018_dimac.pdf,
300,18/09/2014 12:36,Método RAWS/RAW para estimação anual da Matriz de Insumo-Produto,,/portal/images/stories/PDFs/nota_tecnica/140918_nt017_dimac.pdf,
301,27/06/2014 11:38,Organizadores: Fernanda De Negri e Flávia de Holanda Schmidt Squeff,,/portal/images/stories/PDFs/nota_tecnica/140627_nt_diset_21.pdf,Nota Técnica - 2014 - junho - Número 21 - DisetInfraestrutura científica e tecnológica no Brasil: análises preliminares
302,11/06/2014 13:00,Aspectos do Desempenho Produtivo da Indústria Brasileira no Primeiro Trimestre de 2014,,/portal/images/stories/PDFs/nota_tecnica/140611_notatecnicadiset20.pdf,Nota Técnica - 2014 - junho - Número 20 - Diset
303,28/04/2014 10:33,Sobre a comparação da taxa de desocupação na PNAD Contínua e na PME,,/portal/images/stories/PDFs/nota_tecnica/140428_notatecnicadisoc18.pdf,
304,23/04/2014 12:00,Agenda federativa (1º. trimestre de 2014),,/portal/images/stories/PDFs/nota_tecnica/140423_notatecnicadiest12.pdf,
305,02/04/2014 10:15,Análise do Programa de Subvenção da Produção de Cana-de-açúcar no Brasil – safras de 2008/2009 a 2010/2011,,/portal/images/stories/PDFs/nota_tecnica/140403_notatecnicadiset19.pdf,Nota Técnica - 2014 - março - Número 19 - Diset
306,31/03/2014 17:18,Aspectos do Comportamento da Indústria Brasileira em 2013,,/portal/images/stories/PDFs/nota_tecnica/140331_notatecnicadiset18.pdf,Nota Técnica - 2014 - março - Número 18 - Diset
307,27/03/2014 14:56,Estupro no Brasil: uma radiografia segundo os dados da Saúde (versão preliminar),,/portal/images/stories/PDFs/nota_tecnica/140327_notatecnicadiest11.pdf,
308,26/03/2014 16:54,Classificações tecnológicas: uma sistematização,,/portal/images/stories/PDFs/nota_tecnica/140326_notatecnicadiset17.pdf,Nota Técnica - 2014 - março - Número 17 - Diset
309,11/02/2014 10:43,Reserva de vagas para negros em concursos públicos: uma análise a partir do Projeto de Lei 6.738/2013,,/portal/images/stories/PDFs/nota_tecnica/140211_notatecnicadisoc17.pdf.pdf,
310,20/12/2013 09:47,Aspectos do Comportamento Produtivo da Indústria Brasileira no Terceiro Trimestre 2013,,/portal/images/stories/PDFs/nota_tecnica/131220_notatecnicadiset16.pdf,Nota Técnica - 2013 - dezembro - Número 16 - Diset
311,17/12/2013 09:16,Subsídios à Política Habitacional: Revalorização do Plano Nacional de Habitação a partir do Déficit Habitacional Básico 2010 e sua evolução no período 2005-2010,,/portal/images/stories/PDFs/nota_tecnica/131217_notatecnicadirur07.pdf,
312,06/12/2013 08:10,Análise dos dados da PINTEC 2011,,/portal/images/stories/PDFs/nota_tecnica/131206_notatecnicadiset15.pdf,Nota Técnica - 2013 - dezembro - Número 15 - Diset
313,05/12/2013 09:13,Criação de Municípios Depois do PLS 98/2002: uma estimativa preliminar,,/portal/images/stories/PDFs/nota_tecnica/131205_notatecnicadirur06.pdf,
314,25/11/2013 10:41,Estimativas do Déficit Habitacional brasileiro (PNAD 2007-2012),,/portal/images/stories/PDFs/nota_tecnica/131125_notatecnicadirur05.pdf,
315,20/11/2013 13:01,Transporte Integrado Social – uma proposta para o pacto da mobilidade urbana,,/portal/images/stories/PDFs/nota_tecnica/131212_notatecnicadirur04.pdf,
316,19/11/2013 14:30,Vidas Perdidas e Racismo no Brasil,,/portal/images/stories/PDFs/nota_tecnica/131119_notatecnicadiest10.pdf,
317,18/11/2013 10:42,As condições de saúde nos BRICS entre 1990 e 2010: diversidade e crise,,/portal/images/stories/PDFs/nota_tecnica/131118_notatecnicadiest09.pdf,
318,01/11/2013 14:36,A reforma da Lei 8.666/93 e do arcabouço legal de compras públicas no Brasil: contribuições do Ipea à Consulta Pública do Senado,,/portal/images/stories/PDFs/nota_tecnica/140505_notatecnicadiset08.pdf,
319,11/10/2013 17:17,Estimativas de custos dos recursos humanos em atenção básica: Equipes de Saúde da Família (ESF) e Equipes de Saúde Bucal (ESB),,/portal/images/stories/PDFs/nota_tecnica/131011_notatecnicadisoc16.pdf,
320,02/10/2013 16:35,Aspectos do Comportamento Produtivo da Indústria Brasileira no Primeiro Semestre de 2013,,/portal/images/stories/PDFs/nota_tecnica/131002_notatecnicadiset14.pdf,Nota Técnica - 2013 - outubro - Número 14 - Diset
321,02/10/2013 14:25,Experiências de Monitoramento dos Resultados de Conferências Nacionais,,/portal/images/stories/PDFs/nota_tecnica/131002_notatecnicadiest07.pdf,
322,29/08/2013 09:26,Ampliação do acesso ao Transporte Público Urbano - Propostas em Tramitação no Congresso Nacional,,/portal/images/stories/PDFs/nota_tecnica/130829_notatecnicadirur03.pdf,
323,10/07/2013 16:14,Índices compostos de inovação: uma proposta de cálculo de ratings para empresas e projetos,,/portal/images/stories/PDFs/nota_tecnica/130710_notatecnicadiset13.pdf,Nota Técnica - 2013 - julho - Número 13 - Diset
324,05/07/2013 17:04,Aspectos do comportamento da indústria brasileira no primeiro trimestre de 2013,,/portal/images/stories/PDFs/nota_tecnica/130705_notatecnicadiset12.pdf,Nota Técnica - 2013 - julho - Número 12 - Diset
325,04/07/2013 09:13,Tarifação e financiamento do transporte público urbano,,/portal/images/stories/PDFs/nota_tecnica/130714_notatecnicadirur02.pdf,
326,02/07/2013 17:17,Tecnologias e riscos: armas cibernéticas,,/portal/images/stories/PDFs/nota_tecnica/130702_notatecnicadiset11.pdf,Nota Técnica - 2013 - julho - Número 11 - Diset
327,10/06/2013 15:53,Custo e eficiência dos novos Tribunais Regionais Federais: uma avaliação da Emenda Constitucional 73,,/portal/images/stories/PDFs/nota_tecnica/130610_notatecnicadiest06.pdf,
328,06/06/2013 15:18,Base industrial de defesa brasileira: características das firmas e percepção dos empresários do setor,,/portal/images/stories/PDFs/nota_tecnica/130606_notatecnicadiset10.pdf,Nota Técnica - 2013 - junho - Número 10 - Diset
329,28/05/2013 11:53,Mensuração dos Gastos Tributários: O Caso dos Planos de Saúde – 2003-2011,,/portal/images/stories/PDFs/nota_tecnica/130528_notatecnicadiest05.pdf,
330,21/05/2013 11:58,Fatores Críticos das Audiências Públicas do Governo Federal,,/portal/images/stories/PDFs/nota_tecnica/130521_notatecnicadiest04.pdf,
331,17/05/2013 10:13,Estimativas do déficit habitacional brasileiro (2007-2011) por municípios (2010),,/portal/images/stories/PDFs/nota_tecnica/130517_notatecnicadirur01.pdf,
332,22/04/2013 12:10,Panorama da Propriedade Industrial no Brasil,,/portal/images/stories/PDFs/nota_tecnica/130422_notatecnicadiset09.pdf,Nota Técnica - 2013 - abril - Número 9 - Diset
333,05/04/2013 14:50,Aspectos do comportamento produtivo da indústria brasileira em 2012,,/portal/images/stories/PDFs/nota_tecnica/130405_notatecnicadiset08.pdf,Nota Técnica - 2013 - abril - Número 8 - Diset
334,27/03/2013 10:11,Gasto com atenção básica das três esferas de governo: possibilidades e limitações das análises a partir de bases de dados orçamentário-financeiras,,/portal/images/stories/PDFs/nota_tecnica/130327_notatecnicadisoc15.pdf,
335,25/02/2013 12:12,Indústria naval: um cenário dos principais players mundiais,,/portal/images/stories/PDFs/nota_tecnica/130225_notatecnicadiset07.pdf,Nota Técnica - 2013 - janeiro - Número 7 - Diset
336,26/12/2012 10:39,O Bolsa Família depois do Brasil Carinhoso: uma análise do potencial de redução da pobreza extrema,,/portal/images/stories/PDFs/nota_tecnica/121221_notatecnica14_disoc.pdf,
337,06/12/2012 09:33,Considerações sobre os marcos regulatórios do setor ferroviário brasileiro – 1997-2012,,/portal/images/stories/PDFs/nota_tecnica/121206_notatecnicadiset06.pdf,Nota Técnica - 2012 - dezembro - Número 6 - Diset
338,04/12/2012 14:26,Gasto Social Federal: uma análise da execução orçamentária de 2011,,/portal/images/stories/PDFs/nota_tecnica/121204_notatecnicadisoc013.pdf,
339,26/11/2012 13:17,A Importância do crédito para o desenvolvimento social e produtivo dos assentados,,/portal/images/stories/PDFs/nota_tecnica/121127_notatecnicadisoc012.pdf,
340,14/11/2012 09:35,Considerações sobre a integração das instituições participativas ao ciclo de gestão de políticas públicas: subsídios à formulação de um sistema de participação,,/portal/images/stories/PDFs/nota_tecnica/121129_notatecnicadiest03.pdf,
341,14/11/2012 09:32,Fatores Críticos de Sucesso na Organização de Conferências Nacionais,,/portal/images/stories/PDFs/nota_tecnica/121114_notatecnicadiest02.pdf,
342,04/09/2012 10:55,Gasto Social Federal: prioridade macroeconômica no período 1995-2010,,/portal/images/stories/PDFs/nota_tecnica/120904_notatecnicadisoc011.pdf,
343,30/08/2012 16:15,Expansão dos direitos das trabalhadoras domésticas no Brasil,,/portal/images/stories/PDFs/nota_tecnica/120830_notatecnicadisoc010.pdf,
344,17/08/2012 08:40,Estimando o desalinhamento cambial para países selecionados utilizando análise baseada em fundamentos,,/portal/images/stories/PDFs/nota_tecnica/120816_notatecnicadinte11.pdf,
345,15/08/2012 15:01,OMC e economias não de mercado: o caso da China,,/portal/images/stories/PDFs/nota_tecnica/120814_notatecnicadinte10.pdf,
346,03/08/2012 15:55,Obrigações da Rússia na acessão à OMC,,/portal/images/stories/PDFs/nota_tecnica/120719_notatecnicadinte9.pdf,
347,31/07/2012 13:10,A necessidade de auditores fiscais do Trabalho no Brasil: uma análise contemplando o grau de descumprimento da legislação trabalhista,,/portal/images/stories/PDFs/nota_tecnica/120731_nt_04_disoc.pdf,
348,29/03/2012 15:12,A Participação dos BICS na OMC: o exemplo da Rodada DOHA,,/portal/images/stories/PDFs/nota_tecnica/120330_notatecnicadinte8.pdf,
349,30/12/2011 15:45,Custo e tempo do processo de execução fiscal promovido pela Procuradoria Geral da Fazenda Nacional,,/portal/images/stories/PDFs/nota_tecnica/111230_notatecnicadiest1.pdf,
350,30/12/2011 15:40,As discussões sobre a regulamentação do Imposto sobre Grandes Fortunas: a situação no Brasil e a experiência internacional,,/portal/images/stories/PDFs/nota_tecnica/111230_notatecnicadinte7.pdf,Nota Técnica - 2011 - outubro - Número 7 - Dinte
351,29/12/2011 15:35,O princípio da nação mais favorecida e os desalinhamentos cambiais,,/portal/images/stories/PDFs/nota_tecnica/111229_notatecnicadinte6.pdf,Nota Técnica - 2011 - dezembro - Número 6 - Dinte
352,29/12/2011 15:31,Comércio exterior e performance das manufaturas de média-alta e alta tecnologia,,/portal/images/stories/PDFs/nota_tecnica/111228_notatecnicadinte5.pdf,Nota Técnica - 2011 - dezembro - Número 5 - Dinte
353,10/11/2011 16:48,"Considerações do Ipea acerca do Relatório do Desenvolvimento Humano (RDH) de 2011, do PNUD",,/portal/images/stories/PDFs/nota_tecnica/111110_notatecnicapresi4.pdf,
354,22/08/2011 10:54,Impactos do Câmbio nos Instrumentos de Comércio Internacional: O Caso das Tarifas,,/portal/images/stories/PDFs/nota_tecnica/110822_nt004_dinte.pdf,Nota Técnica - 2011 - agosto - Número 4 - Dinte
355,30/05/2011 14:46,Planejamento e Financiamento das Políticas para as Mulheres: possibilidades para o Plano Plurianual 2012-2015,,/portal/images/stories/PDFs/nota_tecnica/110530_notatec8disoc.pdf,Nota Técnica - 2011 - maio - Número 8 - Disoc
356,27/05/2011 16:56,Planejamento e Financiamento das Políticas de Igualdade Racial: possibilidades para o Plano Plurianual 2012-2015,,/portal/images/stories/PDFs/nota_tecnica/110527_notatec7disoc.pdf,Nota Técnica - 2011 - maio - Número 7 - Disoc
357,19/04/2011 11:44,"Perfil da Política e dos Instrumentos de Comércio Internacional dos BICs (Brasil, Índia e China)",,/portal/images/stories/PDFs/nota_tecnica/110419_nt003_dinte.pdf,Nota Técnica - 2011 - abril - Número 3 - Dinte
358,15/04/2011 16:54,Os Acordos Regionais e Preferenciais de Comércio da Índia e da China,,/portal/images/stories/PDFs/nota_tecnica/110415_nt002_dinte.pdf,Nota Técnica - 2011 - abril - Número 2 - Dinte
359,14/04/2011 11:22,"Aeroportos no Brasil: investimentos recentes, perspectivas e preocupações",,/portal/images/stories/PDFs/nota_tecnica/110414_nt005_diset.pdf,Nota Técnica - 2011 - abril - Número 5 - Diset
360,29/09/2010 16:40,Como elaborar Modelo Lógico: roteiro para formular programas e organizar avaliação,,/portal/images/stories/PDFs/nota_tecnica/100924_notatec6disoc.pdf,Nota Técnica - 2010 - setembro - Número 6 - Disoc
361,15/03/2010 16:35,Estimativa da Carga Tributária de 2002 a 2009,,/portal/images/stories/PDFs/nota_tecnica/2010_nt016_marco_dimac.pdf,
362,25/01/2010 18:06,Impactos da Redução do Imposto sobre Produtos Industrializados (IPI) de Automóveis,,/portal/images/stories/PDFs/nota_tecnica/2009_nt015_agosto_dimac.pdf,Nota Técnica - 2009 - agosto - Número 15 - Dimac
363,25/01/2010 18:05,O que explica a queda recente da receita tributária federal?,,/portal/images/stories/PDFs/nota_tecnica/2009_nt014_agosto_dimac.pdf,Nota Técnica - 2009 - Número 14 - Dimac
364,25/01/2010 18:04,"Investimentos, Endividamento Público e Crescimento Econômico",,/portal/images/stories/PDFs/nota_tecnica/2009_nt013_maio_dimac.pdf,
365,25/01/2010 18:02,,,/portal/images/stories/PDFs/nota_tecnica/2009_nt012_marco_dimac.pdf,Nota Técnica - 2009 - março - Número 12 - Dimac
366,25/01/2010 18:00,Gargalos e Demandas da Infraestrutura Ferroviária e os Investimentos do Pac,,/portal/images/stories/PDFs/nota_tecnica/2009_nt04_novembro_diset.pdf,Nota Técnica - 2009 - novembro - Número 4 - Diset
367,25/01/2010 17:59,Evolução recente da rotatividade no emprego formal no Brasil,,/portal/images/stories/PDFs/nota_tecnica/2009_nt03_setembro_presi.pdf,Nota Técnica - 2009 - Número 3 - Presidência
368,25/01/2010 17:58,Gargalos e Demandas da Infraestrutura Portuária e os Investimentos do PAC,,/portal/images/stories/PDFs/nota_tecnica/2009_nt03_setembro_diset.pdf,Nota Técnica - 2009 - novembro - Número 3 - Diset
369,25/01/2010 17:57,Avaliação das Políticas de Incentivo à P&D e Inovação Tecnológica no Brasil,,/portal/images/stories/PDFs/nota_tecnica/2009_nt02_julho_diset.pdf,
370,25/01/2010 17:55,Crise e Trabalho nas Metrópoles,,/portal/images/stories/PDFs/nota_tecnica/2009_nt02_julho_presi.pdf,Nota Técnica - 2009 - Número 2
371,25/01/2010 17:54,Pobreza e crise econômica: o que há de novo no Brasil metropolitano,,/portal/images/stories/PDFs/nota_tecnica/2009_nt01_maio_presi.pdf,Nota Técnica - 2009 - Número 1 - Presidência
372,25/01/2010 17:53,A Internacionalização das Empresas Chinesas,,/portal/images/stories/PDFs/nota_tecnica/2009_nt01_maio_deint.pdf,Nota Técnica - 2009 - Número 1 - Deint
373,25/01/2010 17:48,Ipea corrige previsão de inflação,,/portal/images/stories/PDFs/nota_tecnica/2008_nt011_dezembro_dimac.pdf,Nota Técnica - 2008 - dezembro - Número 11 - Dimac
374,25/01/2010 17:48,Avaliação das Previsões Sobre as Transações Correntes Realizadas em Março e Novas Previsões,,/portal/images/stories/PDFs/nota_tecnica/2008_nt010_julho_dimac.pdf,Nota Técnica - 2008 - julho - Número 10 - Dimac
375,25/01/2010 17:47,Reversão Preventiva na Política Monetária,,/portal/images/stories/PDFs/nota_tecnica/2008_nt09_abril_dimac.pdf,Nota Técnica - 2008 - abril - Número 9 - Dimac
376,25/01/2010 17:47,Gasto Social Federal: Execução Orçamentária dos Órgãos Sociais Federais em 2007 e Primeiras Impressões,,/portal/images/stories/PDFs/nota_tecnica/2008_nt05_julho_disoc.pdf,Nota Técnica - 2008 - julho - Número 5 - Disoc
377,25/01/2010 17:46,Atualização das Projeções de Crescimento do PIB: ajustes às novas séries de contas nacionais,,/portal/images/stories/PDFs/nota_tecnica/2007_nt08_abril_dimac.pdf,Nota Técnica - 2007 - abril - Número 8 - Dimac
378,25/01/2010 17:46,As Novas Contas Nacionais,,/portal/images/stories/PDFs/nota_tecnica/2007_nt07_marco_dimac.pdf,Nota Técnica - 2007 - março - Número 7 - Dimac
379,25/01/2010 17:45,Cenários do Mercado de Trabalho para Políticas de Previdência Social a Longo Prazo,,/portal/images/stories/PDFs/nota_tecnica/2007_nt04_maio_disoc.pdf,Nota Técnica - 2007 - maio - Número 4 - Disoc
380,25/01/2010 17:11,Diagnóstico do Mercado de Trabalho para a Previdência Social - 1980-2006,,/portal/images/stories/PDFs/nota_tecnica/2007_nt03_marco_disoc.pdf,Nota Técnica - 2007 - março - Número 3 - Disoc
381,25/01/2010 17:10,Como Elaborar Modelo Lógico de Programa: um roteiro básico,,/portal/images/stories/PDFs/nota_tecnica/2007_nt02_fevereiro_disoc.pdf,Nota Técnica - 2007 - fevereiro - Número 2 - Disoc
382,25/01/2010 17:10,O Perfil do Investimento Direto Japonês no Brasil (1990-2005),,/portal/images/stories/PDFs/nota_tecnica/2006_nt01_julho_diset.pdf,Nota Técnica - 2006 - julho - Número 1- Diset
383,25/01/2010 17:09,Sobre a recente queda da desigualdade de renda no Brasil,,/portal/images/stories/PDFs/nota_tecnica/2006_nt01_agosto_disoc.pdf,Nota Técnica - 2006 - março - Número 1 - Disoc
384,25/01/2010 17:08,Metodologia de Avaliação do Risco de Crédito e Revisão Tarifária das Concessionárias de Distribuição de Energia Elétrica,,/portal/images/stories/PDFs/nota_tecnica/2005_nt06_abril_dimac.pdf,Nota Técnica - 2005 - abril - Número 6 - Dimac
385,25/01/2010 17:07,Questões Regulatórias do Setor de Saneamento no Brasil,,/portal/images/stories/PDFs/nota_tecnica/2004_nt05_janeiro_dimac.pdf,Nota Técnica - 2004 - janeiro - Número 5 - Dimac
386,25/01/2010 17:07,A Regulação no Transporte Rodoviário Brasileiro,,/portal/images/stories/PDFs/nota_tecnica/2003_nt04_outubro_dimac.pdf,Nota Técnica - 2003 - outubro - Número 4 - Dimac
387,25/01/2010 17:06,Technological Change and Agricultural Growth in the Brazilian Cerrado: A Theoretical Analysis,,/portal/images/stories/PDFs/nota_tecnica/2003_nt03_outubro_dimac.pdf,Nota Técnica - 2003 - outubro - Número 3 - Dimac
388,25/01/2010 17:05,A Regulação do Mercado de Aviação Civil no Brasil,,/portal/images/stories/PDFs/nota_tecnica/2003_nt02_outubro_dimac.pdf,Nota Técnica - 2003 - outubro - Número 2 - Dimac
389,25/01/2010 17:04,A Expansão do Setor Brasileiro de Energia Elétrica: Falta de Mercado ou de Planejamento,,/portal/images/stories/PDFs/nota_tecnica/2003_nt01_setembro_dimac.pdf,Nota Técnica - 2003 - setembro - Número 1 - Dimac
